Transaction Date,Book Title,ISBN,Customer ID,Quantity,Price (NPR)
2021-08-27,Prakriti Ra Adhikar,978-9937-699-92-0,C5965,2,617.0
2023-08-22,Khana Pina Ko Kahani,978-9937-512-30-6,C5062,1,1439.0
2020-08-17,Yatra Ra Duniya,978-9937-133-64-0,C9522,3,1469.0
2021-10-02,Diyo Jwala,978-9937-979-29-5,C2527,3,846.0
2023-08-13,Man Ko Anand,978-9937-564-96-3,C7093,2,468.0
2018-12-14,Kaun,978-9937-553-75-0,C8080,5,1685.0
2023-01-15,Khushi Ra Dukh,978-9937-443-72-4,C6209,2,469.0
2023-09-15,Social Media Impact,978-9937-521-84-2,C5697,3,615.0
2019-01-15,Samriddhi,978-9937-679-61-6,C2868,1,1950.0
2022-06-27,Sangam,978-9937-929-58-2,C6213,5,453.0
2019-11-01,Sathi Ko Paila,978-9937-543-32-6,C5238,4,1399.0
2023-03-17,Bal Ramailo Patak,978-9937-769-45-1,C5747,3,1202.0
2021-06-23,Chemistry: Concepts and Applications,978-9937-766-83-6,C6299,2,1081.0
2022-12-22,Dharma Ko Patra,978-9937-494-89-7,C6968,1,1661.0
2019-02-04,Jatiya Sangharsha,978-9937-793-99-7,C3296,4,682.0
2022-08-11,Jatra Ko Ramailo,978-9937-296-19-1,C3210,1,1301.0
2021-03-06,Women Empowerment in Nepal,978-9937-772-65-8,C8303,1,1635.0
2023-05-26,Systems of Linear Equations,978-9937-272-64-2,C7030,4,1471.0
2024-10-08,Nirjala,978-9937-512-54-1,C8430,5,425.0
2020-07-10,Chhito Kahani Ramailo,978-9937-465-67-1,C9860,5,746.0
2019-10-17,Sanjha,978-9937-754-53-6,C4391,4,691.0
2019-08-17,Dharmapath Ko Katha,978-9937-723-64-9,C9509,3,1179.0
2024-05-14,Combinatorial Mathematics,978-9937-609-86-1,C6700,2,263.0
2019-06-21,Nepali Sangharsha Ko Katha,978-9937-390-83-6,C7421,1,1004.0
2023-06-25,Business Law,978-9937-414-50-1,C5998,1,1345.0
2023-04-06,Manavadhikar Ra Bikas,978-9937-899-20-8,C1332,4,1825.0
2020-09-18,Dharma Ko Rasta,978-9937-598-11-4,C9833,4,961.0
2024-10-26,Nirasha,978-9937-419-23-1,C2058,1,492.0
2019-07-09,Shree 5,978-9937-466-75-0,C6868,4,910.0
2020-03-02,Katha Ra Bhavana,978-9937-427-16-6,C4166,4,1327.0
2024-03-20,Business Ethics and Corporate Social Responsibility,978-9937-981-40-1,C8152,3,1555.0
2020-06-22,Gulab,978-9937-679-24-6,C1418,5,1295.0
2022-06-26,Chhalphal Pataka,978-9937-595-47-1,C9841,2,1393.0
2023-10-21,Shiksha Ra Samaj,978-9937-556-19-8,C7498,2,444.0
2022-04-14,Software Engineering Principles,978-9937-946-82-1,C2574,5,1851.0
2019-06-06,Sajha Manchhe,978-9937-565-95-3,C7859,3,854.0
2022-09-02,Satyabadi,978-9937-896-63-4,C4961,2,1853.0
2023-09-26,Ramailo Yatra Sundar,978-9937-809-86-2,C2407,4,1259.0
2023-04-06,Pagal Basti,978-9937-321-55-4,C2306,2,1146.0
2020-06-02,Udaan Ko Yatra,978-9937-275-92-7,C7103,5,1160.0
2022-01-03,Introduction to Animation,978-9937-152-68-0,C4179,1,1230.0
2023-03-07,Architecture in Nepal,978-9937-390-25-0,C8123,1,771.0
2019-05-08,Chhalphal Yatra Ghar,978-9937-645-28-6,C2042,2,415.0
2022-08-11,Computer Science: Class 11,978-9937-950-20-6,C7821,4,1191.0
2019-01-07,Panchhi,978-9937-782-94-8,C2115,3,1891.0
2019-04-07,Sabai Ko Bato,978-9937-193-32-6,C6015,1,864.0
2022-08-29,Nepali Prajatantra,978-9937-351-87-5,C8920,4,1957.0
2023-05-21,Ek Paila Khushi,978-9937-427-89-6,C9908,4,736.0
2020-12-07,Arthik Bato,978-9937-779-26-4,C9814,4,547.0
2020-05-27,Mero Sahyatri,978-9937-882-12-4,C2485,5,1778.0
2022-02-04,Pharmacology: Basic Concepts,978-9937-691-96-0,C5720,2,1128.0
2019-03-17,Chhalphal Sundar Kahani,978-9937-759-21-4,C5780,2,798.0
2021-08-24,Nepali Ghar Ko Itihas,978-9937-692-53-6,C1232,3,1791.0
2020-09-10,Ramailo Khushi,978-9937-160-17-2,C6315,5,369.0
2022-12-23,Pani Ko Ramailo,978-9937-109-72-3,C1364,2,597.0
2022-12-13,Bal Ramailo Sundar,978-9937-267-52-0,C3105,1,1826.0
2022-12-13,Jatiya Adhikar,978-9937-458-31-2,C8319,3,1063.0
2024-06-22,Nepal Ko Samasya,978-9937-711-77-2,C2083,3,1193.0
2019-02-08,Gender and Arts,978-9937-161-98-9,C6893,5,1173.0
2019-04-11,Khushi Ra Samaya,978-9937-584-26-4,C5597,3,229.0
2021-07-10,Maya Ko Duniya,978-9937-339-22-0,C9608,5,1723.0
2024-10-25,Environmental Chemistry,978-9937-690-29-9,C2039,2,1698.0
2019-05-02,Medical Terminology,978-9937-254-81-6,C1674,2,1727.0
2023-01-25,Ek Ghanta,978-9937-371-80-2,C9459,3,1463.0
2024-08-13,Fundamentals of Economics,978-9937-215-59-4,C6032,1,1966.0
2024-07-04,Chha Chha,978-9937-976-28-4,C6318,1,723.0
2019-12-29,Yatra Ko Rukh,978-9937-222-92-7,C5259,2,1176.0
2022-04-18,Diyo Jwala,978-9937-979-29-5,C5678,4,800.0
2024-06-16,Foundations of Geometry,978-9937-502-92-3,C4781,2,1087.0
2023-06-02,Pratik,978-9937-933-35-5,C9975,1,453.0
2024-07-28,Chhito Ramailo Kahani,978-9937-994-44-5,C4398,1,1592.0
2021-04-13,Bato Haru,978-9937-760-27-3,C3651,1,1853.0
2021-09-25,Mechanics and Thermodynamics,978-9937-173-59-7,C3881,4,1493.0
2024-01-14,Shree Krishna,978-9937-506-20-3,C9817,2,1312.0
2019-06-22,Arthik Vikas Ra Samaj,978-9937-675-33-7,C6706,2,887.0
2021-08-14,Baal Kahani Pataka,978-9937-245-23-5,C4541,3,934.0
2024-05-28,Chhoto Ghar,978-9937-798-85-1,C7415,2,502.0
2023-01-28,Maya Ko Dhan,978-9937-235-76-0,C8654,2,1463.0
2023-07-18,Chandra Dutta,978-9937-642-42-7,C7662,4,1704.0
2023-04-13,History of Nepal,978-9937-112-35-7,C5206,3,1082.0
2024-01-06,Nepal Ko Rajneeti,978-9937-338-68-6,C2401,5,1893.0
2024-06-06,Thermodynamics: Principles and Applications,978-9937-958-77-7,C4234,3,628.0
2022-10-09,Introduction to Environmental Studies,978-9937-160-46-7,C6439,4,1152.0
2020-10-12,Introduction to Psychology,978-9937-951-79-6,C5064,2,1620.0
2022-03-16,Emergency Management in Health Care,978-9937-324-17-9,C2905,5,1446.0
2019-12-14,Shiksha Ra Khusi Ko Katha,978-9937-369-94-7,C9355,1,1402.0
2021-06-08,Abstract Algebra: Concepts and Applications,978-9937-770-96-1,C4970,2,1436.0
2021-09-19,Baal Yatra,978-9937-816-20-7,C9190,4,1785.0
2024-03-04,Khimti,978-9937-123-29-3,C3660,4,1031.0
2020-02-24,Jeevan Chha,978-9937-147-46-1,C6499,2,1548.0
2022-08-28,Kalank,978-9937-427-14-4,C6562,5,1813.0
2019-02-05,Sajilo Bal Katha,978-9937-360-18-4,C1226,2,1987.0
2021-10-23,Chhaijan,978-9937-261-25-1,C4875,1,797.0
2023-01-25,Public Relations: Concepts and Practices,978-9937-967-82-9,C5369,5,813.0
2024-09-01,Cognitive Psychology,978-9937-948-97-6,C6946,2,1950.0
2022-03-13,Muna Madan,978-9937-869-48-4,C7350,5,1486.0
2022-11-08,Nepal Ko Ramailo Ko Itihas,978-9937-892-56-7,C1494,2,917.0
2021-10-18,Yatra Ko Vishwa,978-9937-725-41-9,C5712,1,1973.0
2023-06-17,Rahasya,978-9937-843-45-0,C9757,1,1846.0
2023-01-30,Chhito Bhayo,978-9937-741-82-9,C8598,5,816.0
2021-02-11,Chitwan Ka Katha,978-9937-408-38-7,C6848,3,625.0
2024-09-05,Pani Ra Paryawaran,978-9937-757-80-7,C2002,2,210.0
2019-02-09,Nepal Ko Samaj,978-9937-328-72-1,C9293,1,910.0
2022-06-05,Ek Paila Khushi,978-9937-427-89-6,C7117,5,441.0
2024-06-27,Bal Ramailo Ghar Yatra,978-9937-831-62-3,C2081,4,1764.0
2020-06-26,Nepal Yatra,978-9937-112-78-2,C3401,4,586.0
2024-05-31,Yatra Ko Chha,978-9937-522-53-9,C2536,3,1152.0
2024-07-25,Aama Ko Chora,978-9937-745-15-2,C8729,5,689.0
2023-02-06,Documentary Film Making,978-9937-690-34-0,C6248,4,1786.0
2024-01-16,Social Studies for Kids,978-9937-652-71-0,C4044,4,897.0
2021-04-13,Adhunik Nepal,978-9937-583-13-4,C3165,3,225.0
2023-02-28,Physical Activity and Health,978-9937-299-80-9,C5722,5,400.0
2024-06-12,Organic Farming: Theory and Practice,978-9937-237-59-4,C7402,4,1490.0
2019-07-13,Bal Katha,978-9937-128-82-5,C7025,3,1599.0
2022-01-25,Maya Ra Udaan,978-9937-152-27-0,C7571,5,269.0
2022-01-02,Duniya Ko Ramailo,978-9937-229-34-5,C2569,5,1546.0
2021-10-03,Bhimsen Thapa,978-9937-563-26-0,C2933,5,1495.0
2023-08-20,Buddhi Kura,978-9937-739-41-7,C1423,1,783.0
2021-12-09,Manav Samaj,978-9937-549-20-2,C9621,2,1154.0
2023-02-01,Social Justice and Equity,978-9937-621-42-7,C8406,3,834.0
2022-01-11,Corporate Finance,978-9937-804-29-9,C6707,2,1229.0
2024-09-18,Bhukampa,978-9937-256-54-7,C1479,1,428.0
2022-07-14,Parvaaz,978-9937-247-46-4,C3674,4,1626.0
2021-07-21,Chhalphal Ko Yatra,978-9937-901-29-8,C8574,2,1427.0
2020-11-10,Ghar Ko Sahar,978-9937-760-84-8,C2210,3,1102.0
2023-01-22,Art History: A Comprehensive Overview,978-9937-456-47-2,C4807,3,955.0
2023-11-13,Arthik Adhikar Ra Bato,978-9937-550-56-0,C1657,4,1816.0
2023-03-12,Specialized Teaching Techniques,978-9937-788-49-1,C6338,5,519.0
2023-06-28,Ramailo Khushi Kahani,978-9937-384-97-4,C5031,4,317.0
2021-01-10,Arthik Bato,978-9937-779-26-4,C9947,4,1464.0
2024-05-19,Sanjha Ko Sathi,978-9937-772-84-1,C2915,2,278.0
2020-08-26,Mangal Ko Ramailo,978-9937-710-11-4,C9990,4,1707.0
2021-10-24,Khushi Ko Ghar,978-9937-947-31-8,C8942,2,907.0
2022-01-30,Jatiya Bato Ra Udyog,978-9937-894-98-2,C3425,4,648.0
2023-06-06,Chhalphal Ko Kahani,978-9937-818-83-1,C1069,3,1014.0
2021-02-10,Ghatana,978-9937-204-71-5,C5840,2,601.0
2019-05-28,Shahar Ko Katha,978-9937-950-75-2,C2704,3,1109.0
2022-06-09,Educational Psychology,978-9937-596-72-6,C4775,5,1234.0
2019-12-03,Khasi Ko Bato,978-9937-149-16-0,C2534,5,1854.0
2023-07-03,Dharma,978-9937-908-39-2,C3999,2,1853.0
2021-06-17,Baal Yatra Ko Sundar,978-9937-118-48-5,C1291,4,1511.0
2023-11-13,Ghar Ko Dhan,978-9937-479-34-1,C9568,5,1831.0
2020-08-17,Baal Yatra,978-9937-816-20-7,C9721,3,1126.0
2021-11-23,Prashasan Ko Ramailo,978-9937-338-53-1,C9328,3,986.0
2023-04-14,Rahasya,978-9937-843-45-0,C9204,2,1200.0
2020-12-23,Power Systems Engineering,978-9937-407-28-2,C8937,2,1277.0
2019-07-06,Achieving Your Goals,978-9937-958-53-7,C1912,2,1265.0
2023-10-25,Bholi Ko Ramailo,978-9937-529-38-0,C1697,2,1673.0
2022-02-19,Shahar Ko Katha,978-9937-950-75-2,C2236,2,400.0
2019-01-18,The Impact of Climate Change,978-9937-162-11-0,C9603,3,447.0
2023-05-27,Chandra Surya,978-9937-464-29-1,C3906,2,418.0
2019-05-29,Aasha,978-9937-934-87-5,C1777,5,659.0
2024-08-12,Public Health Challenges in Nepal,978-9937-659-50-9,C3012,3,211.0
2019-06-08,Yatra Ko Dhamaka,978-9937-532-84-0,C7970,4,1741.0
2022-09-01,The Impact of Climate Change,978-9937-162-11-0,C3745,4,968.0
2024-10-28,Philosophy: An Overview,978-9937-672-97-6,C5379,1,805.0
2019-01-10,Chhalphal Ko Kahani,978-9937-818-83-1,C4401,5,1432.0
2019-07-26,Mangal,978-9937-108-15-9,C5740,1,657.0
2024-06-15,Physical Activity and Health,978-9937-299-80-9,C5282,1,1881.0
2024-03-11,Aasha Ko Dhan,978-9937-644-23-8,C3266,1,1319.0
2023-09-04,Nepal Ko Manav Ko Itihas,978-9937-196-73-8,C1906,5,1786.0
2023-12-25,Anand Ra Duniya,978-9937-940-19-5,C8604,3,241.0
2024-01-21,Sakal,978-9937-619-87-9,C8530,5,1958.0
2020-07-20,Yatra Ko Udaan,978-9937-761-70-1,C3175,1,1223.0
2024-03-12,Ghumti Duniya,978-9937-938-39-7,C6569,2,514.0
2022-04-23,Ankhako Sathi,978-9937-692-26-2,C4826,1,1176.0
2022-11-04,Bal Yatra Ramailo,978-9937-886-64-5,C3348,4,1321.0
2020-01-30,Prashasan Ko Ramailo,978-9937-338-53-1,C2207,5,1238.0
2019-01-09,Ek Chhoto Yatra,978-9937-186-28-8,C6479,2,1561.0
2019-02-23,Electronics and Communication Engineering,978-9937-459-14-5,C4030,5,1982.0
2019-01-14,Phool ko Bahar,978-9937-463-17-5,C5336,5,281.0
2024-10-25,Shiksha Ko Bato,978-9937-592-92-3,C7346,2,1034.0
2024-10-14,Yatra Ko Dhamaka,978-9937-532-84-0,C3933,1,1224.0
2019-04-28,Bal Pataka Yatra,978-9937-831-72-2,C5038,2,1846.0
2020-11-05,Phool Ko Ghar,978-9937-578-58-7,C4207,2,1371.0
2021-12-28,Prakriti Ra Adhikar,978-9937-699-92-0,C2922,3,360.0
2022-05-27,Maya Ko Shabdaharu,978-9937-854-95-1,C2199,1,702.0
2020-08-30,Khushi Ko Kahani Pustak,978-9937-217-37-8,C4332,1,1801.0
2023-04-22,Aasha Ko Katha,978-9937-708-37-3,C5504,5,647.0
2022-06-19,Prakriti Ra Samaj,978-9937-331-99-5,C5546,5,1199.0
2021-03-31,Arthik Vikas Ra Itihas,978-9937-690-22-3,C4361,5,257.0
2021-01-17,Financial Accounting: Principles and Practice,978-9937-377-53-7,C9547,3,1778.0
2023-10-06,Bal Manch Ko Yatra,978-9937-794-93-0,C5924,5,1823.0
2022-07-21,Rajniti,978-9937-638-39-6,C2485,1,632.0
2020-12-23,Livestock Management,978-9937-953-31-9,C4425,1,1153.0
2020-10-31,Water Resource Management,978-9937-453-22-6,C8597,5,1399.0
2019-01-16,Kaha Jaanchha,978-9937-743-39-7,C9010,5,719.0
2020-12-18,Health Communication,978-9937-370-37-9,C6191,4,334.0
2022-10-12,Nepali Itihas Ko Anubhav,978-9937-615-32-6,C1569,5,1671.0
2022-04-24,History of Physical Education in Nepal,978-9937-992-28-2,C2462,1,1715.0
2021-11-16,Maya Ko Ankh,978-9937-799-96-6,C5940,2,222.0
2023-05-26,Yugal Gurung,978-9937-979-11-1,C7812,3,1809.0
2019-02-15,Chitra,978-9937-624-70-1,C1170,3,1530.0
2020-11-04,Introduction to Biotechnology,978-9937-687-56-6,C5556,3,1566.0
2021-05-01,Electromagnetism: Principles and Applications,978-9937-363-31-4,C6139,2,1067.0
2019-03-07,Disaster Management,978-9937-109-52-4,C3788,5,1102.0
2018-12-16,Bal Manch Ko Ramailo,978-9937-721-15-1,C8061,4,363.0
2019-08-20,Nirmaya,978-9937-211-74-6,C9835,3,1510.0
2019-10-31,Arthik Vikas Ko Bato,978-9937-418-15-0,C4735,3,1214.0
2020-11-30,Jeevan Ka Safar,978-9937-319-78-3,C3794,2,1198.0
2020-10-17,Maya Ko Duniya,978-9937-339-22-0,C3637,4,839.0
2020-02-14,Kailash,978-9937-179-55-3,C8113,4,399.0
2022-04-27,Samajik Itihas Ko Mahatv,978-9937-500-62-0,C2120,5,1889.0
2022-04-11,Ghar Ko Raat,978-9937-182-30-7,C5058,3,449.0
2019-02-26,Public Policy: Theory and Practice,978-9937-234-21-6,C3334,2,1545.0
2021-06-28,Introduction to Drama and Theatre,978-9937-115-32-7,C3441,3,938.0
2020-03-11,Samarpan,978-9937-669-77-4,C5796,1,1582.0
2021-05-26,Organic Chemistry: Concepts and Applications,978-9937-107-39-9,C6931,5,309.0
2020-04-11,Janakpur Dham,978-9937-269-26-6,C6444,5,654.0
2019-07-23,Bal Katha Sangraha,978-9937-773-91-6,C2383,3,1695.0
2020-02-01,Public Policy: Theory and Practice,978-9937-234-21-6,C8204,2,1236.0
2020-04-14,Agroecology: Principles and Practices,978-9937-303-96-4,C5141,5,380.0
2023-07-07,Pratiksha,978-9937-120-92-1,C9641,2,635.0
2020-09-21,Introduction to Sociology,978-9937-893-61-1,C1464,5,1327.0
2022-11-23,Chhito Ghar Ko Khusi,978-9937-441-68-4,C7391,4,1877.0
2023-06-27,Statistical Inference,978-9937-547-22-5,C6691,3,1042.0
2023-04-09,Baal Sundar Kahani,978-9937-504-35-8,C6020,2,814.0
2020-01-04,Suno Kahani,978-9937-955-16-4,C1670,4,1281.0
2021-01-16,Veterinary Science: Principles and Applications,978-9937-226-42-3,C9662,1,926.0
2022-05-08,Maya,978-9937-864-36-2,C1322,5,1148.0
2024-06-21,Baal Manch,978-9937-612-80-5,C4948,3,1636.0
2024-07-01,Fine Arts Education,978-9937-992-15-2,C3173,5,1210.0
2021-08-13,Rural Development in Nepal,978-9937-314-12-0,C1710,1,1350.0
2019-12-18,Sukh Ko Samaya,978-9937-598-15-9,C4151,3,1799.0
2022-09-07,Yatra Ko Antim Katha,978-9937-513-68-7,C7126,2,1071.0
2024-10-10,Health Communication,978-9937-370-37-9,C6288,1,1284.0
2024-06-29,Dhananjoy,978-9937-302-77-5,C3737,2,1080.0
2023-01-30,Arthik Vikas Ko Bato,978-9937-418-15-0,C9517,5,1214.0
2023-08-01,Chhalfal,978-9937-800-55-9,C9602,2,664.0
2021-04-25,Aasha Ko Katha,978-9937-708-37-3,C8593,4,1831.0
2018-11-09,Sathi Haru Ko Manchhe,978-9937-112-75-9,C3010,5,1032.0
2020-03-22,Introduction to Music Education,978-9937-408-48-9,C1229,3,1591.0
2022-02-07,Chhito Khushi Ko Yatra,978-9937-366-69-0,C5828,1,483.0
2021-12-06,Introduction to Systems Analysis and Design,978-9937-959-58-9,C2896,5,1060.0
2024-07-30,Gender and Arts,978-9937-161-98-9,C9962,5,1617.0
2024-09-03,History of Nepal,978-9937-112-35-7,C6711,3,1925.0
2023-08-06,Chandra Gurung,978-9937-681-47-5,C4271,4,979.0
2024-10-13,Personal Finance Management,978-9937-348-38-3,C6140,3,435.0
2023-08-16,Seto Dharti,978-9937-519-44-5,C1717,5,1264.0
2022-09-20,Sanjhi,978-9937-953-44-7,C8359,4,1616.0
2021-06-02,Prakriti Ra Samaj,978-9937-331-99-5,C4627,1,1963.0
2020-06-01,Purbeli,978-9937-702-45-4,C7519,3,1486.0
2021-07-27,Bholi Ka Katha,978-9937-508-97-6,C5473,1,1226.0
2023-01-10,Bal Manch Ramailo,978-9937-932-60-1,C3050,5,705.0
2020-11-06,Rajniti,978-9937-638-39-6,C1056,4,1744.0
2019-07-20,Bal Kahani Sundar,978-9937-486-39-6,C8806,1,1821.0
2020-07-20,Introduction to Agile Project Management,978-9937-435-15-5,C2661,2,492.0
2020-12-03,Shiksha Ko Katha,978-9937-606-17-9,C1898,1,369.0
2021-08-07,Web Development Fundamentals,978-9937-324-51-4,C9477,5,1592.0
2019-03-16,Renewable Energy Technologies,978-9937-578-32-6,C7817,4,743.0
2020-06-30,Baal Yatra,978-9937-816-20-7,C7945,5,1370.0
2018-11-16,Rural Development in Nepal,978-9937-314-12-0,C4964,4,1286.0
2021-12-03,Nepal Ko Chhito,978-9937-718-71-1,C8349,2,244.0
2022-08-22,Jatiya Bato Ra Udyog,978-9937-894-98-2,C6152,2,1581.0
2023-04-05,Baal Ghar Sundarta,978-9937-348-41-0,C6085,3,1686.0
2019-02-15,Geographical Information Systems (GIS),978-9937-533-97-5,C9764,1,1465.0
2019-02-28,Anand,978-9937-982-90-9,C1101,2,203.0
2021-02-04,Samaya Ko Dhamaka,978-9937-700-37-0,C2152,2,785.0
2023-01-26,Himalaya Ko Ghar,978-9937-464-58-5,C3068,1,1693.0
2021-07-11,Katha Haru Ko Khushi,978-9937-795-36-9,C9468,1,822.0
2019-04-17,Udaan,978-9937-766-94-5,C4591,4,1710.0
2024-06-05,Maya Ko Safar,978-9937-146-85-6,C2346,4,789.0
2019-03-23,Guru,978-9937-583-63-3,C4921,5,233.0
2023-10-10,Khusi Ko Pataka,978-9937-484-66-4,C5348,3,408.0
2020-03-11,Ramita,978-9937-820-79-6,C9776,4,651.0
2018-12-22,Introduction to Physical Education,978-9937-176-36-0,C5468,2,1153.0
2020-08-29,Business Studies: Class 12,978-9937-165-82-3,C1555,5,1037.0
2019-01-29,Nirasha,978-9937-419-23-1,C1889,3,1338.0
2023-08-27,Calculus for Beginners,978-9937-860-36-6,C3669,1,579.0
2019-01-28,Basic Electronics and Circuit Theory,978-9937-357-97-8,C4841,3,1359.0
2020-08-12,Manavadhikar Ra Samasya,978-9937-588-14-1,C9336,1,1021.0
2022-04-10,Yatra Ko Chha,978-9937-522-53-9,C5078,4,1590.0
2019-02-14,Mero Katha Haru,978-9937-245-98-5,C4351,1,724.0
2022-11-27,Arthik Udyog,978-9937-169-72-1,C7543,4,546.0
2021-12-18,Special Education Needs,978-9937-527-62-0,C9608,3,1534.0
2020-06-10,Nirjala,978-9937-512-54-1,C9838,4,1036.0
2023-11-20,Ethics in Business,978-9937-653-93-9,C7269,3,1692.0
2022-11-10,Environmental Chemistry,978-9937-690-29-9,C2632,1,766.0
2024-02-11,Sathi Haru,978-9937-188-92-1,C5209,3,899.0
2024-02-21,Nepali Sahyatri,978-9937-867-83-3,C1868,4,212.0
2020-12-18,International Relations: Concepts and Theories,978-9937-748-23-8,C8545,3,1760.0
2021-09-03,International Relations: Concepts and Theories,978-9937-748-23-8,C3542,4,657.0
2024-06-22,Yatra Ko Antim Katha,978-9937-513-68-7,C3273,4,384.0
2022-09-24,Operations Research,978-9937-803-70-0,C4448,5,490.0
2023-08-24,Sathi Ko Safar,978-9937-316-92-3,C4687,4,852.0
2020-08-03,Curriculum Development and Design,978-9937-933-89-8,C7376,3,270.0
2021-08-04,Sansar,978-9937-987-55-3,C8194,4,1646.0
2020-02-16,Ghar,978-9937-610-31-6,C1932,5,201.0
2022-07-09,Katha Ko Ankh,978-9937-348-54-1,C2577,5,454.0
2020-03-01,Nepali Samaj Ko Vikas,978-9937-487-85-9,C4245,5,1982.0
2022-08-22,Muna Madan,978-9937-869-48-4,C3588,5,1346.0
2023-12-23,Chandra Dutta,978-9937-642-42-7,C7150,3,377.0
2021-04-09,Naulo Ghar,978-9937-394-45-8,C3340,4,1135.0
2024-03-28,Sabai Ko Ghar Ko Itihas,978-9937-934-73-3,C6593,4,1977.0
2021-05-20,Sustainable Development Goals,978-9937-327-48-6,C6651,5,1230.0
2021-02-16,Katha Ra Khushi,978-9937-171-60-4,C3904,2,1784.0
2024-02-17,Bato Ko Sathi,978-9937-679-60-9,C8742,5,905.0
2022-10-26,Political Science: Theory and Practice,978-9937-132-65-4,C5352,5,686.0
2018-11-29,Chori Ko Bato,978-9937-345-86-5,C8530,2,1614.0
2019-07-06,Sathi Haru Ko Katha,978-9937-818-72-3,C6595,3,1796.0
2020-12-21,Hijo Aaja Kal,978-9937-155-18-4,C8711,3,1203.0
2024-02-09,Nepal Ko Mitra,978-9937-540-97-6,C1168,2,862.0
2022-12-09,Aama Ko Chora,978-9937-745-15-2,C5187,5,1811.0
2024-07-31,Ek Chhoto Yatra,978-9937-186-28-8,C9696,2,279.0
2021-09-07,Ghar Ko Sapana,978-9937-122-88-3,C4921,4,539.0
2024-01-04,Anthropology of Music,978-9937-275-35-2,C3121,5,701.0
2023-04-28,Chhalphal Ramailo Kahani,978-9937-384-44-2,C9134,1,621.0
2024-08-20,Yatra Ra Bato,978-9937-137-71-7,C9031,3,1798.0
2020-10-12,Chura,978-9937-323-61-1,C4122,3,224.0
2020-09-17,Khushi Ko Sundarta,978-9937-841-94-5,C5530,2,937.0
2018-11-08,Livestock Management,978-9937-953-31-9,C9419,2,681.0
2019-09-20,Birgunj,978-9937-368-60-0,C1074,4,1392.0
2019-11-11,Samaya Ra Ramailo,978-9937-644-78-3,C2190,3,1367.0
2020-10-07,Khushi Ko Bal Pataka,978-9937-492-46-4,C7147,1,294.0
2021-05-30,Sajilo Katha,978-9937-264-28-8,C1137,2,1650.0
2024-08-05,Chhito Khushi Kahani,978-9937-799-34-9,C8537,1,367.0
2023-12-01,Ghar Ko Prakash,978-9937-933-35-2,C6207,5,994.0
2021-05-07,Investment Management,978-9937-568-30-0,C1826,3,801.0
2022-11-23,Jatra ma Bhangra,978-9937-706-29-7,C4468,4,404.0
2020-02-28,Maya Ra Udaan,978-9937-152-27-0,C7637,5,457.0
2023-09-30,Business Research Methods,978-9937-443-82-3,C5974,5,1941.0
2024-10-08,Himalaya Ka Katha,978-9937-326-98-0,C3968,2,658.0
2023-10-17,Ek Ladai,978-9937-443-87-1,C1037,5,1676.0
2019-07-01,Jatiya Ghar Ko Itihas,978-9937-120-97-4,C1277,4,370.0
2023-01-21,Sustainable Agriculture,978-9937-137-22-1,C2669,4,1127.0
2018-12-24,Yatra Ki Anubhav,978-9937-513-82-3,C4411,4,1289.0
2019-02-28,Baal Ramailo Yatra,978-9937-695-54-8,C8474,4,1997.0
2020-08-26,Manav Adhikar Ko Itihas,978-9937-564-99-6,C1234,3,285.0
2024-10-30,Sathi Ko Ghar,978-9937-506-36-8,C4054,4,202.0
2020-06-19,Aakash Ko Katha,978-9937-566-82-1,C4147,4,1945.0
2022-12-30,Yug Ko Paila,978-9937-537-40-9,C3546,4,1654.0
2023-11-10,Baal Katha Pataka,978-9937-371-19-6,C8702,2,1976.0
2020-11-14,Introduction to Agriculture,978-9937-733-66-1,C7521,1,773.0
2023-03-17,Sajha Manchhe,978-9937-565-95-3,C4843,2,588.0
2024-05-27,Khushi Ko Ramailo Kahani,978-9937-489-88-7,C7672,5,229.0
2021-10-09,Public Administration,978-9937-731-90-1,C4666,4,1481.0
2022-11-20,Bal Bhatbhateni,978-9937-615-21-1,C9670,4,1044.0
2021-06-05,Yoga and Wellness,978-9937-883-76-6,C1319,4,265.0
2022-08-04,Aasha Ko Dhan,978-9937-644-23-8,C9672,4,1311.0
2020-03-17,Nepal Ko Sangharsha,978-9937-588-42-6,C8689,2,1964.0
2024-06-27,Waves and Optics,978-9937-838-92-2,C2899,2,518.0
2020-10-29,Samaya,978-9937-991-77-7,C1831,2,1223.0
2019-03-21,Maya Ko Ankh,978-9937-799-96-6,C9164,2,603.0
2023-04-17,Nepal Ko Adhyan,978-9937-371-57-1,C2365,1,1257.0
2020-02-19,Gorkha Jatra,978-9937-343-39-7,C6523,2,1268.0
2020-10-02,Health Systems and Policies,978-9937-345-44-7,C5574,3,1737.0
2020-02-08,Vikas Ra Samaj,978-9937-678-84-1,C2926,5,1861.0
2021-05-23,Chhito Khushi Ko Yatra,978-9937-366-69-0,C8382,2,470.0
2022-09-19,Sajilo Ghar,978-9937-832-96-3,C1402,2,1028.0
2019-09-03,Jatra Ko Safar,978-9937-832-54-0,C4481,3,1628.0
2021-01-16,Ghumne Mechmathi Andho Manche,978-9937-197-58-7,C2850,2,1163.0
2024-02-24,Naya Sangharsha,978-9937-613-25-5,C8145,1,1306.0
2021-10-14,Sajilo Samaya,978-9937-190-57-5,C8793,3,760.0
